year,comp_id,begin,end,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,D,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,status_alive,default,ln_sales,sales_mil,sales_mil_log,d1_sales_mil_log,age,new,ind2_cat,age2,foreign_management,gender_m,m_region_loc,flag_asset_problem,total_assets_bs,extra_exp_pl,extra_inc_pl,extra_profit_loss_pl,inc_bef_tax_pl,inventories_pl,material_exp_pl,profit_loss_year_pl,personnel_exp_pl,intang_assets_bs,curr_liab_bs,fixed_assets_bs,liq_assets_bs,curr_assets_bs,share_eq_bs,subscribed_cap_bs,tang_assets_bs,extra_exp_pl_flag_high,extra_inc_pl_flag_high,inventories_pl_flag_high,material_exp_pl_flag_high,personnel_exp_pl_flag_high,curr_liab_bs_flag_high,liq_assets_bs_flag_high,subscribed_cap_bs_flag_high,extra_exp_pl_flag_error,extra_inc_pl_flag_error,material_exp_pl_flag_error,personnel_exp_pl_flag_error,curr_liab_bs_flag_error,liq_assets_bs_flag_error,extra_profit_loss_pl_flag_low,inc_bef_tax_pl_flag_low,profit_loss_year_pl_flag_low,share_eq_bs_flag_low,extra_profit_loss_pl_flag_high,inc_bef_tax_pl_flag_high,profit_loss_year_pl_flag_high,share_eq_bs_flag_high,extra_profit_loss_pl_flag_zero,inc_bef_tax_pl_flag_zero,profit_loss_year_pl_flag_zero,share_eq_bs_flag_zero,extra_profit_loss_pl_quad,inc_bef_tax_pl_quad,profit_loss_year_pl_quad,share_eq_bs_quad,ceo_age,flag_low_ceo_age,flag_high_ceo_age,flag_miss_ceo_age,ceo_young,labor_avg_mod,flag_miss_labor_avg,default_f,sales_mil_log_sq,flag_low_d1_sales_mil_log,flag_high_d1_sales_mil_log,d1_sales_mil_log_mod,d1_sales_mil_log_mod_sq
2010,2754309376.0,2010-01-01,2010-12-31,129.62962341308594,6225.92578125,6048.14794921875,0.0,0.0,0.0,3522.22216796875,2062.962890625,0.0,1725.9259033203125,4081.4814453125,5403.70361328125,1992.5926513671875,0.0,9862.962890625,3700.0,37.03703689575195,3522.22216796875,,0.0,364.0,0.0,2000.0,,1.0,0.0,0.0,1940.0,6029.0,male,Domestic,2830.0,28.0,2.0,3.0,East,2000-06-01,,1,0,9.19654189846339,0.009862962890625,-4.618968659500883,-0.0706688141796201,10.0,0.0,28.0,100.0,0.0,male,East,0.0,9748.14794921875,0.0,0.0,0.0,0.20916259277279642,0.1749906110830904,0.5478783275578994,0.0,0.20202779564964177,0.0,0.6204407217376579,0.3613221902577949,0.4186930139524199,0.6386778097422051,0.3795592782623422,0.003799392160304689,0.3613221902577949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04374899021543867,0.0,0.14406524571503013,70.0,0,0,0,0,0.6810539701375321,1,no_default,21.334871477451383,0,0,-0.0706688141796201,0.004994081297553676
2010,2755190016.0,2010-01-01,2010-12-31,66.66666412353516,2562.962890625,1229.629638671875,48.14814758300781,0.0,-48.14814758300781,4340.74072265625,148.1481475830078,0.0,0.0,96.2962951660156,1962.9630126953125,9537.037109375,114.81481170654295,11925.92578125,5674.07421875,3703.70361328125,4340.74072265625,,0.0,364.0,0.0,2009.0,,1.0,0.0,0.0,1978.0,2743.0,male,Domestic,5520.0,55.0,3.0,2.0,West,2009-06-22,,1,0,9.386469946391005,0.01192592578125,-4.429040611573269,0.0,1.0,1.0,55.0,1.0,0.0,male,West,0.0,6903.70361328125,0.004037267082334738,0.0,-0.004037267082334738,0.012422360351757937,0.0,0.16459627945878152,0.009627329048706255,0.7996894567605961,0.0,0.17811159162544732,0.6287553704225646,0.013948497873049201,0.3712446295774354,0.8218884437382703,0.5364806806242545,0.6287553704225646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6299525494103646e-05,0.0001543150367089276,9.268546461206328e-05,0.6755006139505159,32.0,0,0,0,1,0.0833333358168602,0,no_default,19.616400738965318,0,0,0.0,0.0
2010,2758326784.0,2010-01-01,2010-12-31,3059.25927734375,13848.1484375,45433.33203125,0.0,0.0,0.0,0.0,1203.7037353515625,0.0,0.0,3070.370361328125,50192.59375,74.0740737915039,403.7037048339844,59440.7421875,-31585.185546875,1851.851806640625,0.0,,0.0,364.0,0.0,2008.0,,2.0,0.0,0.0,1966.5,3243.0,male,Domestic,5510.0,55.0,3.0,1.0,Central,2008-02-06,,1,1,10.99273516564444,0.0594407421875,-2.822775392319833,-2.7549762277240903,2.0,0.0,55.0,4.0,0.0,male,Central,0.0,13848.1484375,0.0,0.0,0.0,0.02025048293567057,0.0,0.8444139810985599,0.006791700271180002,0.0012461835277534808,0.0,1.0,0.0,0.221717031355162,1.0,-1.0,0.13372558901996714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004100820591278849,4.612719257354652e-05,1.0,43.5,0,0,0,0,1.3333333730697632,0,default,7.9680609154863875,1,0,-1.5,2.25
2010,2759202048.0,2010-01-12,2010-12-31,0.0,318.5185241699219,2362.962890625,0.0,0.0,0.0,0.0,-3896.29638671875,0.0,0.0,318.5185241699219,20274.07421875,5374.07421875,-3896.29638671875,21751.8515625,-2044.4444580078125,1851.851806640625,0.0,,0.0,353.0,1.0,2010.0,,1.0,0.0,1.0,1967.0,2547.0,female,Domestic,5610.0,56.0,3.0,1.0,Central,2010-01-06,,1,1,9.98745416220388,0.0217518515625,-3.828056395760393,0.0,0.0,1.0,56.0,0.0,0.0,female,Central,0.0,318.5185241699219,0.0,0.0,0.0,-0.17912481498521857,0.0,0.9320619975957507,-0.17912481498521857,0.2470628398372696,0.0,1.0,0.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03208569934348878,0.03208569934348878,1.0,43.0,0,0,0,0,0.1979166716337204,0,default,14.65401576912205,0,0,0.0,0.0
2010,2760530688.0,2010-01-01,2010-12-31,26037.037109375,178285.1875,99374.0703125,0.0,0.0,0.0,162829.625,10414.814453125,0.0,0.0,91011.109375,891692.5625,870203.6875,6614.81494140625,1828029.625,95755.5546875,11111.111328125,162644.4375,,0.0,364.0,0.0,2005.0,,1.0,0.0,0.0,1950.0,3567.0,male,Domestic,2611.0,26.0,2.0,3.0,Central,2005-06-23,,1,0,14.418749237101236,1.828029625,0.6032386791369625,0.7186453920485489,5.0,0.0,26.0,25.0,0.0,male,Central,0.0,341114.8125,0.0,0.0,0.0,0.005697289754330431,0.0,0.48778890139704384,0.0036185490929372933,0.47603368982600597,0.0,0.2913214749725945,0.4773455125171382,0.2668049174059247,0.5226544874828618,0.2807135638165815,0.03257293709027954,0.47680262345687496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.24591105447985e-05,1.3093897537997308e-05,0.07880010491060599,60.0,0,0,0,0,10.510416984558104,0,no_default,0.3638969040069072,0,0,0.7186453920485489,0.5164511995126126
2010,2770015232.0,2010-01-01,2010-12-31,288.8888854980469,6459.25927734375,13329.6298828125,0.0,0.0,0.0,6622.22216796875,-15714.814453125,0.0,7551.85205078125,-11659.2587890625,111192.59375,8829.6298828125,-15714.814453125,105055.546875,-8111.111328125,11111.111328125,6622.22216796875,,0.0,364.0,0.0,2009.0,,1.0,0.0,0.0,1980.0,2795.0,male,Domestic,5630.0,56.0,3.0,2.0,East,2009-05-06,,1,0,11.562244507116189,0.105055546875,-2.2532660508480866,0.0,1.0,1.0,56.0,1.0,0.0,male,East,0.0,13081.4814453125,0.0,0.0,0.0,-0.1495857660121766,0.07188437236699931,1.0,-0.1495857660121766,0.08404725067319298,0.0,1.0,0.5062287628242363,0.0,0.49377123717576366,-0.6200453184170102,0.849377142380648,0.5062287628242363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022375901393449648,0.022375901393449648,0.38445619689085153,30.0,0,0,0,1,0.1666666716337204,0,no_default,5.077207895904532,0,0,0.0,0.0
2010,2791542528.0,2010-01-01,2010-12-31,9681.4814453125,253474.078125,185918.515625,0.0,1974.0740966796875,1974.0740966796875,496866.65625,7281.4814453125,55.55555725097656,234207.40625,1081.4814453125,226174.078125,69537.0390625,6270.37060546875,345096.28125,471377.78125,11111.111328125,496811.125,,0.0,364.0,0.0,1992.0,,1.0,1.0,0.0,,3232.0,male,Foreign,3030.0,30.0,1.0,2.0,East,1992-05-29,,1,0,12.751578733165966,0.34509628125,-1.0639318247983085,0.3018919948748257,18.0,0.0,30.0,324.0,1.0,male,East,0.0,750396.289932251,0.0,0.005720357488435519,0.005720357488435519,0.021099854854818145,0.6786726457951363,0.6553941332133668,0.018169916473038637,0.2015004010203312,7.403495725704128e-05,0.24776044087556126,0.662139009635641,0.0014412137424215422,0.33778695540710196,0.628171790791447,0.014806991288733796,0.6620650070709362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2722489795500324e-05,0.0004452038748943928,0.0003301458646372008,0.3945997987461335,46.01158292352245,0,0,1,0,1.6770833730697632,0,no_default,1.1319509278186586,0,0,0.3018919948748257,0.0911387765695018
2010,2809591808.0,2010-01-01,2010-12-31,751.8518676757811,14203.7041015625,47351.8515625,0.0,0.0,0.0,11529.6298828125,-1525.9259033203125,0.0,10807.4072265625,414.8148193359375,236570.375,14048.1484375,-1596.2962646484375,251681.484375,-21666.666015625,1777.77783203125,11529.6298828125,,0.0,364.0,0.0,1996.0,,1.0,0.0,0.0,1971.0,6193.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,1996-01-29,,1,0,12.435919616141051,0.251681484375,-1.3795909418232235,0.0922774434094091,14.0,0.0,56.0,196.0,0.0,male,Central,0.0,25733.333984375,0.0,0.0,0.0,-0.0060629247602764285,0.042940811690619626,0.9399593918776926,-0.006342525627630161,0.05581717094678511,0.0,1.0,0.44804260069111784,0.016119746457563894,0.5519573993088822,-0.8419688653161213,0.06908462903060665,0.44804260069111784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.675905664877299e-05,4.022763133714537e-05,0.7089115701617167,39.0,0,0,0,1,0.25,0,no_default,1.903271166760689,0,0,0.0922774434094091,0.0085151265621767
2010,2810884096.0,2010-01-01,2010-12-31,15470.3701171875,205007.40625,49651.8515625,151.8518524169922,0.0,-151.8518524169922,37440.7421875,-49933.33203125,0.0,0.0,129418.5234375,89896.296875,223414.8125,-49933.33203125,262896.28125,193740.734375,11111.111328125,37440.7421875,,0.0,364.0,0.0,1992.0,,1.0,0.0,0.0,1940.0,4231.0,male,Domestic,2790.0,27.0,2.0,2.0,Central,1992-11-23,,1,0,12.47951486550572,0.26289628125,-1.3359956924585543,0.0992088181537191,18.0,0.0,27.0,324.0,0.0,male,Central,0.0,242448.1484375,0.0005776112605890738,0.0,-0.0005776112605890738,-0.18993548251740439,0.0,0.3419458671973893,-0.18993548251740439,0.8498211212335283,0.0,0.20479369251730792,0.15442783303891364,0.5337987700527332,0.8455721669610864,0.7991017280337939,0.04582881494345296,0.15442783303891364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3363476835929887e-07,0.03607548751911923,0.03607548751911923,0.6385635717465955,70.0,0,0,0,0,2.8645832538604736,0,no_default,1.784884490267812,0,0,0.0992088181537191,0.009842389599457704
2010,2817009152.0,2010-07-15,2010-12-31,0.0,1351.851806640625,3759.25927734375,0.0,0.0,0.0,0.0,-2462.962890625,0.0,1185.1851806640625,166.6666717529297,2559.25927734375,3374.073974609375,-2462.962890625,3477.77783203125,-2407.407470703125,55.55555725097656,0.0,,0.0,169.0,1.0,2010.0,,1.0,0.0,1.0,,932.0,female,Domestic,5610.0,56.0,3.0,1.0,Central,2010-06-29,,1,0,8.154148814792064,0.0034777778320312,-5.661361743172209,0.0,0.0,1.0,56.0,0.0,0.0,female,Central,0.0,1351.851806640625,0.0,0.0,0.0,-0.7082001811445409,0.3407880658011546,0.7358892375965761,-0.7082001811445409,0.9701809999285362,0.0,1.0,0.0,0.12328767911854129,1.0,-1.0,0.04109589303951376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5015474965731604,0.5015474965731604,1.0,46.01158292352245,0,0,1,0,0.1666666716337204,0,no_default,32.051016787053875,0,0,0.0,0.0
2010,2818880000.0,2010-07-22,2010-12-31,1529.629638671875,3118.5185546875,1488.888916015625,0.0,0.0,0.0,4022.22216796875,-7366.66650390625,0.0,137.0370330810547,1792.5926513671875,9703.7041015625,2937.037109375,-7366.66650390625,6525.92578125,-5514.81494140625,1851.851806640625,4022.22216796875,,0.0,162.0,1.0,2010.0,,1.0,0.0,0.0,1974.0,2354.0,male,Domestic,5610.0,56.0,3.0,1.0,Central,2010-07-22,,1,0,8.783538104310477,0.00652592578125,-5.031972453653797,0.0,0.0,1.0,56.0,0.0,0.0,male,Central,0.0,7140.74072265625,0.0,0.0,0.0,-1.0,0.020998864785557843,1.0,-1.0,0.4500567747511877,0.0,0.2085062283933172,0.563278002127564,0.25103735326499427,0.436721997872436,-0.7723029242482873,0.2593360939104037,0.563278002127564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5964518068024558,36.0,0,0,0,1,0.25,0,no_default,25.320746774330612,0,0,0.0,0.0
2010,2825006080.0,2010-01-01,2010-12-31,3577.77783203125,168385.1875,157570.375,0.0,0.0,0.0,14233.3330078125,8503.7041015625,0.0,0.0,6900.0,828770.375,7792.5927734375,6996.29638671875,853466.6875,25048.1484375,11111.111328125,14233.3330078125,,0.0,364.0,0.0,2004.0,,2.0,0.0,0.0,1974.0,1131.5,male,Domestic,5610.0,56.0,3.0,1.0,Central,2004-08-17,,1,1,13.657061789992124,0.8534666875,-0.1584487679721503,-0.0301565554153562,6.0,0.0,56.0,36.0,0.0,male,Central,0.0,182618.5205078125,0.0,0.0,0.0,0.009963721169330935,0.0,0.9710635308188288,0.008197503768087902,0.009130517790054343,0.0,0.8628389637690612,0.07794024925967787,0.03778368141858216,0.9220597507403221,0.1371610522736024,0.06084328849685135,0.07794024925967787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.92757395401734e-05,6.719906802781536e-05,0.01881315426080189,36.0,0,0,0,1,0.1041666716337204,0,default,0.025106012071892322,0,0,-0.0301565554153562,0.0009094178345194492
2010,2828159744.0,2010-01-01,2010-12-31,1859.25927734375,1792.5926513671875,2325.926025390625,0.0,29.62962913513184,29.62962913513184,45248.1484375,-3081.4814453125,0.0,311.1111145019531,1233.3333740234375,7859.25927734375,8818.5185546875,-3133.333251953125,17714.814453125,13066.6669921875,11111.111328125,45248.1484375,,0.0,364.0,0.0,1991.0,,1.0,0.0,0.0,1950.0,3113.0,male,Domestic,5510.0,55.0,3.0,3.0,Central,1991-09-02,,1,0,9.782156543246696,0.017714814453125,-4.033354014717578,-0.3218501574023866,19.0,0.0,55.0,361.0,0.0,male,Central,0.0,47040.74108886719,0.0,0.001672590430655343,0.001672590430655343,-0.1739494056495132,0.017562200006394718,0.44365462015648316,-0.1768764363998397,0.4978047372735457,0.0,0.04944492734492838,0.9618927633818374,0.026218408670337087,0.038107236618162635,0.27777340853330856,0.23620187673349796,0.9618927633818374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.797558748719826e-06,0.03025839572581889,0.03128527375350654,0.07715806648821234,60.0,0,0,0,0,0.1041666716337204,0,no_default,16.26794460803841,0,0,-0.3218501574023866,0.10358752381994103
2010,2830792448.0,2010-01-01,2010-12-31,361888.875,82437.0390625,382148.15625,0.0,509259.25,509259.25,8029048.0,2270.370361328125,535318.5,20218.517578125,3229.629638671875,458285.1875,106477.78125,1088.888916015625,867200.0,38474.07421875,37037.03515625,7493729.5,,0.0,364.0,0.0,2007.0,,1.0,1.0,0.0,1971.0,3562.0,male,Foreign,5510.0,55.0,3.0,1.0,Central,2007-03-05,,1,0,13.673024909667518,0.8672,-0.1424856482967553,0.2286102799908139,3.0,0.0,55.0,9.0,1.0,male,Central,0.0,8646803.5390625,0.0,0.5872454451107011,0.5872454451107011,0.002618047003376528,0.023314711229387684,0.5284653914898524,0.0012556375876563942,0.12278341933809964,0.06190940936516757,0.04419530922885211,0.9285567740412108,0.00037350561095574937,0.009533816593621595,0.004449514094421234,0.004283320997052006,0.8666473646760433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448572128032654,6.854170111888817e-06,1.5766257515355692e-06,1.979817567645321e-05,39.0,0,0,0,1,1.9479166269302368,0,no_default,0.02030215997054665,0,0,0.2286102799908139,0.05226266011747833
2010,2832771328.0,2010-01-01,2010-12-31,296.2962951660156,14318.5185546875,855.5555419921875,0.0,0.0,0.0,1692.5926513671875,470.370361328125,0.0,0.0,100.0,9462.962890625,188.88888549804688,400.0,10729.6298828125,14859.2587890625,11111.111328125,581.4815063476562,,0.0,364.0,0.0,1994.0,,2.0,0.0,0.0,1975.5,5203.0,male,Domestic,5610.0,56.0,3.0,2.0,East,1994-06-25,,1,0,9.28076434134972,0.0107296298828125,-4.534746216614553,-0.2799720159890615,16.0,0.0,56.0,256.0,0.0,male,East,0.0,16011.111206054688,0.0,0.0,0.0,0.04383845169548657,0.0,0.8819468140073928,0.03727994389077195,0.017604417632394086,0.0,0.053435113339832065,0.10571362784159069,0.0062456626971764745,0.8942863721584093,0.9280591832653933,0.6939625354624527,0.036317373532935425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0019218098470575094,0.001389794216499105,0.8612938476432288,34.5,0,0,0,1,0.6810539701375321,1,no_default,20.563923249100004,0,0,-0.2799720159890615,0.07838432973697931
2010,2840292864.0,2010-01-01,2010-12-31,7796.29638671875,15766.6669921875,164440.734375,0.0,0.0,0.0,302462.96875,-4681.4814453125,0.0,7274.07421875,5048.14794921875,41937.03515625,14359.2587890625,-4870.37060546875,69318.515625,96559.2578125,92592.59375,302462.96875,,0.0,364.0,0.0,2005.0,,1.0,0.0,0.0,1966.0,3341.0,male,Domestic,5520.0,55.0,3.0,1.0,Central,2005-09-28,,1,0,11.146467330227509,0.069318515625,-2.6690432277367653,0.0426804310067634,5.0,0.0,55.0,25.0,0.0,male,Central,0.0,318229.6357421875,0.0,0.0,0.0,-0.06753580054481295,0.10493695880767788,0.6049903806815684,-0.07026074579866265,0.2071489653174826,0.0,0.5167360795655783,0.9504550638239085,0.015863223855456653,0.04954493617609142,0.3034263530714251,0.29096156784408833,0.9504550638239085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004561084355228757,0.004936572400184291,0.09206755173822515,44.0,0,0,0,0,0.375,0,no_default,7.123791751527491,0,0,0.0426804310067634,0.0018216191909230907
2010,2843039744.0,2010-01-01,2010-12-31,2055.5556640625,4811.111328125,60911.109375,0.0,1100.0,1100.0,57118.51953125,1414.8148193359375,0.0,0.0,2825.926025390625,2974.073974609375,0.0,1200.0,8000.0,944.4444580078124,11111.111328125,57118.51953125,,0.0,364.0,0.0,1994.0,,2.0,0.0,0.5,1969.0,2342.0,mix,Domestic,3011.0,30.0,1.0,3.0,Central,1994-04-27,,1,0,8.987196820661973,0.008,-4.8283137373023015,2.379546158544237,16.0,0.0,30.0,256.0,0.0,mix,Central,0.0,61929.630859375,0.0,0.1375,0.1375,0.1768518524169922,0.0,0.3717592468261719,0.15,0.0,0.0,0.983553567650229,0.9223132568148242,0.045631242850575335,0.07768674318517574,0.015250283990104568,0.1794151066935188,0.9223132568148242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018906250000000003,0.03127657770332159,0.0225,0.0002325711617788397,41.0,0,0,0,0,0.6810539701375321,1,no_default,23.312613545822117,0,1,1.5,2.25
2010,2844190720.0,2010-01-01,2010-12-31,0.0,6100.0,403.7037048339844,0.0,0.0,0.0,0.0,10529.6298828125,0.0,0.0,2966.666748046875,8344.4443359375,20000.0,-1322.22216796875,39500.0,5696.29638671875,15777.77734375,0.0,,0.0,364.0,0.0,1990.0,,2.0,0.5,0.0,1960.0,3319.0,male,mix,3315.0,33.0,2.0,2.0,East,1990-04-16,,1,0,10.584055950889214,0.0395,-3.2314546070750607,-0.7300119568759151,20.0,0.0,33.0,400.0,1.0,male,East,0.0,6100.0,0.0,0.0,0.0,0.2665729084256329,0.0,0.21125175534018986,-0.03347397893591772,0.5063291139240507,0.0,0.06618093521868597,0.0,0.4863388111552254,1.0,0.933819079789959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07106111550650088,0.0011205072658022632,0.8720180737797659,50.0,0,0,0,0,0.6810539701375321,1,no_default,10.442298877586635,0,0,-0.7300119568759151,0.532917457181803
2010,2845644288.0,2010-01-01,2010-12-31,10492.5927734375,61125.92578125,42629.62890625,0.0,4703.70361328125,4703.70361328125,43562.96484375,944.4444580078124,0.0,16811.111328125,6829.62939453125,55359.2578125,156248.140625,744.4444580078125,127588.890625,45666.66796875,5555.5556640625,43562.96484375,,0.0,364.0,0.0,2008.0,,1.0,0.0,0.0,1969.0,2924.0,male,Domestic,2932.0,29.0,1.0,3.0,East,2008-09-15,,1,0,11.756568582035133,0.127588890625,-2.0589419759291414,0.2793854243922178,2.0,0.0,29.0,4.0,0.0,male,East,0.0,104688.890625,0.0,0.036866090693632836,0.036866090693632836,0.007402246805199168,0.13175999294119578,0.43388775888966624,0.005834712210139279,1.0,0.0,0.407202986408091,0.416118315741776,0.06523738434668555,0.5838816842582241,0.43621312343761404,0.05306728947928901,0.416118315741776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013591086430311617,5.479325776508129e-05,3.404386657514839e-05,0.1902818890591991,41.0,0,0,0,0,3.0,0,no_default,4.239242060242997,0,0,0.2793854243922178,0.07805621536281965
2010,2850610944.0,2010-01-01,2010-12-31,222.22222900390625,4307.4072265625,196.2962951660156,0.0,0.0,0.0,5285.18505859375,574.0740966796875,0.0,0.0,0.0,25555.5546875,8914.814453125,511.1111145019531,35266.66796875,9396.2958984375,14814.814453125,5285.18505859375,,0.0,364.0,0.0,1992.0,,1.0,0.0,0.0,1954.0,5843.0,male,Domestic,5510.0,55.0,3.0,2.0,East,1992-10-12,,1,0,10.470693546659303,0.03526666796875,-3.344817011304971,-0.4795930596389293,18.0,0.0,55.0,324.0,0.0,male,East,0.0,9592.59228515625,0.0,0.0,0.0,0.016278092877625352,0.0,0.7246376297909666,0.014492753184248981,0.2527830091865914,0.0,0.02046332100132808,0.5509652554265378,0.0,0.4490347445734621,0.9795366694545642,1.0,0.5509652554265378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0002649763077325972,0.00021003989485955898,0.9594920868061402,56.0,0,0,0,0,0.0833333358168602,0,no_default,11.18780083911512,0,0,-0.4795930596389293,0.2300095028538296
2010,2852678400.0,2010-01-01,2010-12-31,122.22222137451172,970.370361328125,1622.22216796875,0.0,0.0,0.0,18396.296875,14814.814453125,0.0,0.0,407.4074096679688,277685.1875,0.0,14814.814453125,293829.625,17744.4453125,1851.851806640625,18396.296875,,0.0,364.0,0.0,2009.0,2014.0,2.0,0.0,0.5,,431.0,mix,Domestic,5610.0,56.0,3.0,1.0,Central,2009-09-24,2014-08-04,1,1,12.59075537153913,0.293829625,-1.2247551864251436,0.0,1.0,1.0,56.0,1.0,0.0,mix,Central,0.0,19366.667236328125,0.0,0.0,0.0,0.05041974393536731,0.0,0.9450551063392604,0.05041974393536731,0.0,0.0,0.08376362066704873,0.9498948193054148,0.02103652655856818,0.05010518069458527,0.9162363919391794,0.09562057240116714,0.9498948193054148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0025421505785080084,0.0025421505785080084,0.8394891259137255,46.01158292352245,0,0,1,0,0.6810539701375321,1,default,1.5000252666752882,0,0,0.0,0.0
